Cruise ID,UTC Time,Latitude DegMin,Longitude DegMin,Latitude Deg,Longitude Deg,Station,Pressure,Depth,Temperature,Salinity,Sigma-t,Oxygen Concentration MG,Chlorophyll Fluorescence ,Nitrate,Nitrite,Ammonium,Phosphate,Silicate,Oxygen Concentration MG Titration,Chlorophyll Concentration,Phaeopigment Concentration
 BOLD200808,Aug 15 2008 10:38:49,48 28.38 N,124 41.28 W,48.473,-124.688,P122,50.18,49.76,7.52,33.51,26.17,3.28,1.23,31.10,0.16,0.16,2.48,50.82,3.34,0.18,0.42
 BOLD200808,Aug 15 2008 10:38:49,48 28.38 N,124 41.28 W,48.473,-124.688,P122,80.31,79.62,7.42,33.67,26.31,2.47,1.24,33.41,0.09,0.08,2.70,57.38,2.47,,
 BOLD200808,Aug 15 2008 10:38:49,48 28.38 N,124 41.28 W,48.473,-124.688,P122,124.07,122.99,7.13,33.84,26.48,2.41,0.98,34.75,0.03,0.00,2.66,54.71,2.38,,
 BOLD200808,Aug 15 2008 10:38:49,48 28.38 N,124 41.28 W,48.473,-124.688,P122,169.65,168.16,6.80,33.94,26.61,1.59,1.00,37.31,0.04,0.05,2.85,61.57,1.64,,
 BOLD200808,Aug 15 2008 10:38:49,48 28.38 N,124 41.28 W,48.473,-124.688,P122,208.85,206.99,6.80,33.95,26.62,1.42,1.03,37.53,0.02,0.08,2.93,64.40,1.42,,
 BOLD200808,Aug 15 2008 10:38:49,48 28.38 N,124 41.28 W,48.473,-124.688,P122,252.60,250.32,6.74,33.95,26.63,1.53,0.98,37.54,0.00,0.02,2.89,64.04,1.53,,
 BOLD200808,Aug 15 2008 13:10:31,48 23.88 N,124 25.98 W,48.398,-124.433,P123,1.11,1.10,12.77,30.34,22.83,8.12,1.92,,,,,,7.66,1.03,0.15
 BOLD200808,Aug 15 2008 13:10:31,48 23.88 N,124 25.98 W,48.398,-124.433,P123,1.38,1.36,12.75,30.35,22.84,8.12,1.97,20.19,0.38,1.31,1.88,46.21,,,
 BOLD200808,Aug 15 2008 13:10:31,48 23.88 N,124 25.98 W,48.398,-124.433,P123,5.71,5.66,11.48,30.64,23.30,7.61,2.27,20.70,0.37,1.27,1.89,45.77,7.33,0.96,0.13
 BOLD200808,Aug 15 2008 13:10:31,48 23.88 N,124 25.98 W,48.398,-124.433,P123,9.64,9.56,10.56,31.14,23.85,6.36,2.70,24.67,0.32,0.69,2.11,49.33,6.11,1.13,0.22
 BOLD200808,Aug 15 2008 13:10:31,48 23.88 N,124 25.98 W,48.398,-124.433,P123,19.61,19.45,9.60,31.74,24.47,5.22,2.04,27.67,0.29,0.41,2.28,51.44,5.28,0.96,0.22
 BOLD200808,Aug 15 2008 13:10:31,48 23.88 N,124 25.98 W,48.398,-124.433,P123,29.36,29.12,9.08,32.30,24.99,4.91,1.56,29.93,0.27,0.39,2.42,53.72,4.74,0.37,0.16
 BOLD200808,Aug 15 2008 13:10:31,48 23.88 N,124 25.98 W,48.398,-124.433,P123,49.98,49.56,7.83,33.20,25.88,4.62,1.27,28.48,0.19,0.25,2.28,45.97,4.51,0.21,0.34
 BOLD200808,Aug 15 2008 13:10:31,48 23.88 N,124 25.98 W,48.398,-124.433,P123,81.13,80.44,7.32,33.68,26.34,2.50,1.10,33.87,0.16,0.02,2.67,54.63,2.52,,
 BOLD200808,Aug 15 2008 13:10:31,48 23.88 N,124 25.98 W,48.398,-124.433,P123,121.41,120.35,7.00,33.89,26.55,1.09,1.04,36.62,0.05,0.00,3.01,66.00,1.09,,
 BOLD200808,Aug 15 2008 13:10:31,48 23.88 N,124 25.98 W,48.398,-124.433,P123,171.81,170.30,6.97,33.91,26.56,1.18,1.05,37.01,0.01,0.02,3.00,65.64,1.13,,
 BOLD200808,Aug 15 2008 13:10:31,48 23.88 N,124 25.98 W,48.398,-124.433,P123,226.93,224.90,6.97,33.91,26.56,1.21,1.03,37.04,0.00,0.00,2.98,65.62,1.20,,
 BOLD200808,Aug 15 2008 15:35:13,48 21.12 N,124 15.96 W,48.352,-124.266,P128,0.69,0.69,11.58,30.64,23.28,7.04,2.84,23.27,0.33,0.56,2.04,49.52,6.60,2.04,0.32
 BOLD200808,Aug 15 2008 15:35:13,48 21.12 N,124 15.96 W,48.352,-124.266,P128,1.35,1.34,11.59,30.64,23.28,7.07,2.86,,,,,,,,
 BOLD200808,Aug 15 2008 15:35:13,48 21.12 N,124 15.96 W,48.352,-124.266,P128,4.80,4.76,10.90,30.87,23.58,6.44,3.13,,,,,,6.27,1.70,0.28
 BOLD200808,Aug 15 2008 15:35:13,48 21.12 N,124 15.96 W,48.352,-124.266,P128,9.81,9.73,10.78,30.91,23.63,6.36,3.72,24.13,0.32,0.59,2.08,50.26,6.26,2.24,0.32
 BOLD200808,Aug 15 2008 15:35:13,48 21.12 N,124 15.96 W,48.352,-124.266,P128,19.86,19.70,10.30,31.33,24.03,6.09,3.77,25.18,0.31,0.41,2.14,49.49,5.94,2.87,0.33
 BOLD200808,Aug 15 2008 15:35:13,48 21.12 N,124 15.96 W,48.352,-124.266,P128,30.04,29.79,9.47,31.99,24.69,5.27,2.64,28.14,0.28,0.60,2.28,51.08,5.07,1.22,0.26
 BOLD200808,Aug 15 2008 15:35:13,48 21.12 N,124 15.96 W,48.352,-124.266,P128,51.76,51.32,8.07,32.97,25.67,3.55,1.37,33.10,0.23,0.05,2.61,56.15,3.52,0.40,0.29
 BOLD200808,Aug 15 2008 15:35:13,48 21.12 N,124 15.96 W,48.352,-124.266,P128,81.03,80.33,7.37,33.66,26.31,2.82,1.06,32.43,0.17,0.73,2.57,50.97,2.86,,
 BOLD200808,Aug 15 2008 15:35:13,48 21.12 N,124 15.96 W,48.352,-124.266,P128,122.41,121.34,6.99,33.87,26.53,1.77,0.99,36.45,0.07,0.00,2.84,60.35,1.75,,
 BOLD200808,Aug 15 2008 15:35:13,48 21.12 N,124 15.96 W,48.352,-124.266,P128,172.60,171.08,6.92,33.90,26.56,1.98,0.96,36.46,0.05,0.00,2.79,57.71,1.91,,
 BOLD200808,Aug 15 2008 15:35:13,48 21.12 N,124 15.96 W,48.352,-124.266,P128,220.47,218.50,6.90,33.90,26.57,2.00,0.96,36.46,0.04,0.00,2.77,57.86,1.96,,
 BOLD200808,Aug 15 2008 17:13:49,48 17.94 N,124 5.94 W,48.299,-124.099,P131,0.94,0.93,11.30,30.60,23.30,7.00,2.26,,,,,,,,
 BOLD200808,Aug 15 2008 17:13:49,48 17.94 N,124 5.94 W,48.299,-124.099,P131,1.05,1.04,11.29,30.60,23.30,7.00,2.26,22.75,0.33,0.73,1.99,48.28,6.83,1.94,0.33
 BOLD200808,Aug 15 2008 17:13:49,48 17.94 N,124 5.94 W,48.299,-124.099,P131,4.99,4.95,10.96,30.70,23.43,6.58,4.06,23.14,0.34,0.57,2.04,48.52,6.49,1.91,0.46
 BOLD200808,Aug 15 2008 17:13:49,48 17.94 N,124 5.94 W,48.299,-124.099,P131,9.66,9.58,10.59,30.83,23.60,6.12,3.51,24.18,0.33,0.62,2.10,50.02,5.94,1.90,0.41
 BOLD200808,Aug 15 2008 17:13:49,48 17.94 N,124 5.94 W,48.299,-124.099,P131,20.09,19.92,10.24,31.07,23.84,5.70,2.64,25.30,0.32,0.53,2.17,50.94,5.52,1.71,0.19
 BOLD200808,Aug 15 2008 17:13:49,48 17.94 N,124 5.94 W,48.299,-124.099,P131,30.59,30.33,9.72,31.65,24.39,5.30,3.45,26.76,0.30,0.52,2.28,50.75,5.18,2.18,0.47
 BOLD200808,Aug 15 2008 17:13:49,48 17.94 N,124 5.94 W,48.299,-124.099,P131,50.46,50.03,8.53,32.66,25.36,4.13,1.38,31.84,0.25,0.46,2.51,54.11,4.04,1.97,1.29
 BOLD200808,Aug 15 2008 17:13:49,48 17.94 N,124 5.94 W,48.299,-124.099,P131,80.49,79.80,7.52,33.44,26.12,3.72,1.05,31.33,0.10,0.11,2.42,47.52,3.70,,
 BOLD200808,Aug 15 2008 17:13:49,48 17.94 N,124 5.94 W,48.299,-124.099,P131,121.00,119.95,7.12,33.81,26.47,2.17,1.00,35.33,0.05,0.00,2.73,55.68,2.13,,
 BOLD200808,Aug 15 2008 17:13:49,48 17.94 N,124 5.94 W,48.299,-124.099,P131,173.96,172.43,6.84,33.88,26.56,2.02,0.94,36.71,0.03,0.00,2.80,58.45,2.01,,
 BOLD200808,Aug 15 2008 17:13:49,48 17.94 N,124 5.94 W,48.299,-124.099,P131,191.20,189.51,6.84,33.88,26.56,2.02,0.97,36.41,0.03,0.03,2.73,58.10,2.00,,
 BOLD200808,Aug 15 2008 18:41:03,48 16.32 N,123 58.8 W,48.272,-123.980,P132,0.50,0.50,11.21,30.60,23.32,6.60,1.63,,,,,,,,
 BOLD200808,Aug 15 2008 18:41:03,48 16.32 N,123 58.8 W,48.272,-123.980,P132,0.57,0.56,11.34,30.59,23.28,6.63,1.62,,,,,,,,
 BOLD200808,Aug 15 2008 18:41:03,48 16.32 N,123 58.8 W,48.272,-123.980,P132,1.29,1.27,11.04,30.64,23.38,6.78,1.63,23.19,0.30,0.41,2.02,50.03,6.69,2.06,0.29
 BOLD200808,Aug 15 2008 18:41:03,48 16.32 N,123 58.8 W,48.272,-123.980,P132,1.36,1.35,11.27,30.60,23.30,6.72,1.61,,,,,,,,
 BOLD200808,Aug 15 2008 18:41:03,48 16.32 N,123 58.8 W,48.272,-123.980,P132,4.87,4.83,10.86,30.94,23.64,6.17,1.57,24.87,0.30,0.47,2.13,50.69,6.01,1.37,0.25
 BOLD200808,Aug 15 2008 18:41:03,48 16.32 N,123 58.8 W,48.272,-123.980,P132,9.87,9.79,10.42,31.17,23.89,6.04,4.52,25.11,0.30,0.47,2.16,50.01,5.85,2.33,0.40
 BOLD200808,Aug 15 2008 18:41:03,48 16.32 N,123 58.8 W,48.272,-123.980,P132,20.15,19.98,10.39,31.21,23.93,6.04,4.32,24.78,0.30,0.94,2.07,49.07,5.80,,
 BOLD200808,Aug 15 2008 18:41:03,48 16.32 N,123 58.8 W,48.272,-123.980,P132,29.91,29.66,9.76,31.86,24.54,5.52,3.36,26.70,0.27,0.46,2.23,50.06,5.46,2.06,0.30
 BOLD200808,Aug 15 2008 18:41:03,48 16.32 N,123 58.8 W,48.272,-123.980,P132,51.86,51.42,8.09,32.93,25.64,3.51,1.21,33.11,0.17,0.00,1.85,55.76,3.58,0.20,0.21
 BOLD200808,Aug 15 2008 18:41:03,48 16.32 N,123 58.8 W,48.272,-123.980,P132,84.22,83.50,7.32,33.65,26.31,3.33,1.05,32.65,0.05,0.11,2.46,49.70,3.28,,
 BOLD200808,Aug 15 2008 18:41:03,48 16.32 N,123 58.8 W,48.272,-123.980,P132,115.13,114.13,6.93,33.85,26.52,2.24,0.93,35.87,0.04,0.00,2.75,56.48,2.29,,
 BOLD200808,Aug 15 2008 18:41:03,48 16.32 N,123 58.8 W,48.272,-123.980,P132,180.99,179.39,6.86,33.87,26.55,2.02,0.93,36.56,0.02,0.00,2.79,58.90,2.06,,
 BOLD200808,Aug 15 2008 19:42:56,48 16.44 N,123 59.28 W,48.274,-123.988,P132,1.55,1.53,10.87,30.81,23.53,6.36,2.57,,,,,,,,
 BOLD200808,Aug 15 2008 19:42:56,48 16.44 N,123 59.28 W,48.274,-123.988,P132,1.62,1.61,10.93,30.79,23.51,6.29,2.78,,,,,,,,
 BOLD200808,Aug 15 2008 19:42:56,48 16.44 N,123 59.28 W,48.274,-123.988,P132,1.93,1.91,10.96,30.79,23.50,6.28,2.75,,,,,,,,
 BOLD200808,Aug 15 2008 19:42:56,48 16.44 N,123 59.28 W,48.274,-123.988,P132,1.96,1.95,10.96,30.79,23.51,6.34,2.45,,,,,,,,
 BOLD200808,Aug 15 2008 19:42:56,48 16.44 N,123 59.28 W,48.274,-123.988,P132,2.01,1.99,10.88,30.80,23.53,6.35,2.73,,,,,,,,
 BOLD200808,Aug 15 2008 19:42:56,48 16.44 N,123 59.28 W,48.274,-123.988,P132,2.12,2.10,10.96,30.78,23.50,6.32,2.71,,,,,,,,
 BOLD200808,Aug 11 2008 23:25:42,47 33.42 N,122 26.4 W,47.557,-122.440,P29,1.14,1.13,14.80,29.12,21.48,11.49,4.91,10.54,0.62,0.64,1.29,33.64,8.71,6.14,1.19
 BOLD200808,Aug 11 2008 23:25:42,47 33.42 N,122 26.4 W,47.557,-122.440,P29,4.76,4.72,12.08,29.60,22.38,7.99,6.73,14.17,0.64,0.42,1.54,35.87,7.54,,
 BOLD200808,Aug 11 2008 23:25:42,47 33.42 N,122 26.4 W,47.557,-122.440,P29,9.76,9.67,11.80,29.63,22.46,7.47,4.78,19.51,0.73,0.71,1.90,40.28,7.20,3.70,0.71
 BOLD200808,Aug 11 2008 23:25:42,47 33.42 N,122 26.4 W,47.557,-122.440,P29,20.98,20.80,11.73,29.64,22.48,7.28,4.26,23.62,0.86,3.38,2.28,44.51,6.95,4.09,0.72
 BOLD200808,Aug 11 2008 23:25:42,47 33.42 N,122 26.4 W,47.557,-122.440,P29,31.05,30.79,11.52,29.69,22.55,6.88,2.84,24.42,0.92,2.08,2.29,45.35,6.51,1.93,0.76
 BOLD200808,Aug 11 2008 23:25:42,47 33.42 N,122 26.4 W,47.557,-122.440,P29,51.49,51.05,10.91,30.02,22.91,5.99,2.05,21.14,0.76,0.83,2.02,41.67,5.80,0.91,0.57
 BOLD200808,Aug 11 2008 23:25:42,47 33.42 N,122 26.4 W,47.557,-122.440,P29,80.55,79.86,10.94,30.15,23.02,5.98,1.66,24.41,1.02,1.89,2.28,46.50,5.80,,
 BOLD200808,Aug 11 2008 23:25:42,47 33.42 N,122 26.4 W,47.557,-122.440,P29,122.03,120.97,10.98,30.24,23.07,6.01,1.38,23.79,0.92,2.94,2.27,46.99,5.90,,
 BOLD200808,Aug 11 2008 23:25:42,47 33.42 N,122 26.4 W,47.557,-122.440,P29,172.03,170.51,10.97,30.38,23.19,5.91,1.69,23.85,0.82,3.11,2.29,47.83,5.78,,
 BOLD200808,Aug 11 2008 23:25:42,47 33.42 N,122 26.4 W,47.557,-122.440,P29,229.26,227.21,10.95,30.46,23.25,5.92,2.60,24.36,0.69,3.07,2.33,48.75,5.81,,
 BOLD200808,Aug 12 2008 01:04:05,47 27.42 N,122 24.48 W,47.457,-122.408,P30,1.09,1.08,13.82,29.10,21.67,12.24,10.43,4.44,0.44,0.16,0.70,20.01,11.94,7.43,5.85
 BOLD200808,Aug 12 2008 01:04:05,47 27.42 N,122 24.48 W,47.457,-122.408,P30,2.96,2.94,13.73,29.12,21.70,12.02,13.62,9.34,0.62,0.25,1.09,26.88,,10.60,2.29
 BOLD200808,Aug 12 2008 01:04:05,47 27.42 N,122 24.48 W,47.457,-122.408,P30,5.28,5.23,12.98,29.45,22.10,10.31,15.01,13.56,0.72,0.34,1.38,35.24,8.98,9.56,1.63
 BOLD200808,Aug 12 2008 01:04:05,47 27.42 N,122 24.48 W,47.457,-122.408,P30,10.06,9.97,12.30,29.58,22.33,8.15,5.65,17.80,0.78,0.53,1.70,39.99,8.03,4.57,0.83
 BOLD200808,Aug 12 2008 01:04:05,47 27.42 N,122 24.48 W,47.457,-122.408,P30,12.20,12.10,12.23,29.58,22.34,8.05,6.77,18.95,0.77,0.43,1.78,39.20,,4.29,0.90
 BOLD200808,Aug 12 2008 01:04:05,47 27.42 N,122 24.48 W,47.457,-122.408,P30,20.15,19.98,11.38,29.72,22.60,6.68,2.77,23.04,0.82,0.08,2.05,44.12,6.39,1.92,0.60
 BOLD200808,Aug 12 2008 01:04:05,47 27.42 N,122 24.48 W,47.457,-122.408,P30,30.75,30.49,11.23,29.78,22.67,6.46,2.50,23.93,0.69,,2.10,45.70,6.27,1.23,0.51
 BOLD200808,Aug 12 2008 01:04:05,47 27.42 N,122 24.48 W,47.457,-122.408,P30,50.57,50.14,10.85,29.92,22.85,5.99,1.83,25.22,0.28,,2.18,46.05,5.95,0.90,0.53
 BOLD200808,Aug 12 2008 01:04:05,47 27.42 N,122 24.48 W,47.457,-122.408,P30,81.23,80.54,10.85,30.16,23.04,5.85,1.64,23.72,0.93,0.97,2.18,47.54,5.78,,
 BOLD200808,Aug 12 2008 01:04:05,47 27.42 N,122 24.48 W,47.457,-122.408,P30,122.08,121.03,10.92,30.22,23.07,5.89,1.53,23.06,0.91,1.61,2.17,48.32,5.89,,
 BOLD200808,Aug 12 2008 01:04:05,47 27.42 N,122 24.48 W,47.457,-122.408,P30,172.14,170.63,10.99,30.32,23.14,5.95,2.35,22.52,0.80,2.08,2.18,50.16,5.79,,
 BOLD200808,Aug 12 2008 01:04:05,47 27.42 N,122 24.48 W,47.457,-122.408,P30,220.96,218.99,11.01,30.33,23.15,5.95,2.58,22.47,0.79,2.25,2.20,49.36,5.88,,
 BOLD200808,Aug 12 2008 02:26:25,47 23.58 N,122 21.6 W,47.393,-122.360,P31,0.91,0.91,16.51,28.91,20.96,12.27,11.37,,,,,,,,
 BOLD200808,Aug 12 2008 02:26:25,47 23.58 N,122 21.6 W,47.393,-122.360,P31,0.92,0.91,16.49,28.91,20.96,12.26,11.87,11.67,0.66,0.36,1.26,31.66,9.79,6.23,0.99
 BOLD200808,Aug 12 2008 02:26:25,47 23.58 N,122 21.6 W,47.393,-122.360,P31,5.26,5.22,12.89,29.45,22.11,10.27,9.71,14.96,0.77,0.42,1.51,34.20,8.72,4.86,0.81
 BOLD200808,Aug 12 2008 02:26:25,47 23.58 N,122 21.6 W,47.393,-122.360,P31,10.38,10.30,12.09,29.61,22.39,7.77,5.46,19.71,0.86,0.48,1.85,40.50,7.52,4.49,0.90
 BOLD200808,Aug 12 2008 02:26:25,47 23.58 N,122 21.6 W,47.393,-122.360,P31,20.54,20.36,11.67,29.65,22.50,7.04,2.91,21.85,0.87,0.80,2.01,43.21,6.81,1.54,0.33
 BOLD200808,Aug 12 2008 02:26:25,47 23.58 N,122 21.6 W,47.393,-122.360,P31,30.84,30.58,11.39,29.70,22.59,6.65,2.26,23.14,0.84,0.11,2.07,45.40,6.47,1.15,0.46
 BOLD200808,Aug 12 2008 02:26:25,47 23.58 N,122 21.6 W,47.393,-122.360,P31,50.60,50.17,11.03,29.82,22.75,6.21,2.69,24.71,0.39,0.01,2.14,44.96,6.17,9.50,1.55
 BOLD200808,Aug 12 2008 02:26:25,47 23.58 N,122 21.6 W,47.393,-122.360,P31,81.68,80.98,10.76,30.11,23.01,5.77,1.66,24.91,0.90,0.24,2.20,50.20,5.60,,
 BOLD200808,Aug 12 2008 02:26:25,47 23.58 N,122 21.6 W,47.393,-122.360,P31,121.81,120.76,10.88,30.20,23.06,5.88,1.48,23.57,0.95,1.28,2.17,48.79,5.72,,
 BOLD200808,Aug 12 2008 02:26:25,47 23.58 N,122 21.6 W,47.393,-122.360,P31,172.26,170.74,10.78,30.21,23.09,5.74,1.77,24.01,1.05,1.18,2.30,49.49,5.66,,
 BOLD200808,Aug 12 2008 02:26:25,47 23.58 N,122 21.6 W,47.393,-122.360,P31,216.10,214.17,10.98,30.31,23.13,5.87,1.97,22.68,1.13,2.02,2.26,49.22,5.80,,
 BOLD200808,Aug 12 2008 03:33:25,47 20.04 N,122 26.46 W,47.334,-122.441,P32,1.12,1.11,13.56,28.73,21.43,13.16,43.26,,,,,,,,
 BOLD200808,Aug 12 2008 03:33:25,47 20.04 N,122 26.46 W,47.334,-122.441,P32,1.12,1.11,13.55,28.73,21.43,13.17,42.87,9.41,0.61,0.14,0.92,22.27,10.80,24.54,2.29
 BOLD200808,Aug 12 2008 03:33:25,47 20.04 N,122 26.46 W,47.334,-122.441,P32,5.91,5.86,12.43,29.29,22.08,10.21,29.45,13.19,0.73,0.25,1.55,31.95,7.75,15.03,1.19
 BOLD200808,Aug 12 2008 03:33:25,47 20.04 N,122 26.46 W,47.334,-122.441,P32,10.29,10.20,11.68,29.57,22.43,7.29,7.21,21.79,0.74,0.22,1.92,39.70,6.68,7.58,0.92
 BOLD200808,Aug 12 2008 03:33:25,47 20.04 N,122 26.46 W,47.334,-122.441,P32,20.41,20.24,11.17,29.68,22.60,6.50,2.60,24.43,0.35,,2.10,43.01,6.27,1.56,0.55
 BOLD200808,Aug 12 2008 03:33:25,47 20.04 N,122 26.46 W,47.334,-122.441,P32,30.63,30.37,10.95,29.76,22.71,6.25,2.08,25.22,0.11,0.00,2.15,43.96,6.10,1.03,0.50
 BOLD200808,Aug 12 2008 03:33:25,47 20.04 N,122 26.46 W,47.334,-122.441,P32,50.34,49.91,10.74,30.03,22.95,5.85,1.78,25.48,0.27,0.04,2.20,46.48,5.74,0.93,0.54
 BOLD200808,Aug 12 2008 03:33:25,47 20.04 N,122 26.46 W,47.334,-122.441,P32,80.54,79.85,10.68,30.09,23.01,5.72,1.72,25.52,0.56,0.02,2.21,47.17,5.72,,
 BOLD200808,Aug 12 2008 03:33:25,47 20.04 N,122 26.46 W,47.334,-122.441,P32,111.01,110.05,10.68,30.13,23.04,5.73,1.78,25.58,0.64,0.01,2.23,47.43,5.65,,
 BOLD200808,Aug 12 2008 03:33:25,47 20.04 N,122 26.46 W,47.334,-122.441,P32,151.29,149.97,10.42,30.11,23.07,5.57,1.50,26.52,0.07,0.01,2.35,51.25,5.44,,
 BOLD200808,Aug 12 2008 03:33:25,47 20.04 N,122 26.46 W,47.334,-122.441,P32,177.68,176.12,10.34,30.09,23.07,5.44,2.56,26.64,0.13,0.04,2.39,51.68,5.32,,
 BOLD200808,Aug 12 2008 04:45:13,47 19.2 N,122 30.0 W,47.320,-122.500,P33,1.08,1.07,15.54,28.41,20.79,12.75,28.80,4.18,0.26,0.13,0.49,31.21,11.15,19.06,1.93
 BOLD200808,Aug 12 2008 04:45:13,47 19.2 N,122 30.0 W,47.320,-122.500,P33,4.71,4.67,11.97,29.56,22.37,7.89,11.85,19.36,0.72,0.50,1.82,40.70,7.52,8.45,1.11
 BOLD200808,Aug 12 2008 04:45:13,47 19.2 N,122 30.0 W,47.320,-122.500,P33,9.71,9.63,11.81,29.59,22.43,7.42,8.26,20.89,0.84,0.77,1.91,40.35,7.08,6.01,1.00
 BOLD200808,Aug 12 2008 04:45:13,47 19.2 N,122 30.0 W,47.320,-122.500,P33,20.21,20.04,11.52,29.62,22.50,6.91,3.53,23.14,0.69,0.23,2.04,42.17,6.41,1.84,0.55
